customer_id,signup_date,gender,age,city,country,traffic_source,device_type,customer_segment,total_orders,lifetime_value,last_order_date
599121,2022-03-02,Female,79,Toronto,Canada,"Organic Search",Desktop,Returning,7,7497.76,2022-06-16
600181,2024-01-29,Female,73,Paris,France,Direct,Desktop,"At Risk",6,2966.04,2025-01-03
600334,2021-04-02,Non-binary,76,Toronto,Canada,Email,Mobile,Loyal,23,5718.17,2022-04-09
600806,2025-10-21,Male,75,Berlin,Germany,Referral,Tablet,New,0,0,NULL
602086,2022-01-14,Female,43,Istanbul,Türkiye,"Organic Search",Mobile,New,14,77.44,2022-06-18
602187,2024-10-28,"Prefer not to say",72,London,UK,"Social Media",Mobile,Returning,20,9018.07,2024-12-22
602467,2025-10-25,Non-binary,44,Rome,Italy,"Paid Search",Mobile,Returning,1,4110.47,2026-10-13
602999,2022-08-28,Non-binary,36,Toronto,Canada,Email,Tablet,New,24,1875.67,2023-07-28
603015,2022-01-18,,36,Rome,Italy,Direct,Desktop,New,4,5869.95,2023-02-19
603093,2023-04-21,Female,29,"New York",USA,Direct,Mobile,New,7,113.85,2023-12-20
603470,2023-04-30,"Prefer not to say",51,Toronto,Canada,Direct,Tablet,Returning,12,7322.51,2023-06-22
603554,2025-11-26,Female,74,London,UK,"Organic Search",Tablet,Loyal,21,3056.19,2025-12-01
603584,2023-12-21,,47,"New York",USA,Direct,Mobile,Returning,14,1722.54,2024-04-08
603734,2023-10-10,Male,80,Paris,France,Referral,Desktop,VIP,8,7571.31,2024-07-14
603743,2025-10-10,,61,Paris,France,"Organic Search",Mobile,Returning,8,2879,2026-05-05
603758,2023-08-15,,36,Madrid,Spain,"Organic Search",Mobile,Loyal,4,6794.17,2024-04-23
604471,2023-09-21,Male,71,"New York",USA,Direct,Mobile,VIP,1,2615.5,2024-12-07
604524,2023-10-07,Non-binary,80,Madrid,Spain,"Social Media",Tablet,Returning,10,8725.51,2025-01-03
604805,2024-06-01,"Prefer not to say",43,Rome,Italy,"Organic Search",Mobile,Loyal,19,7920.59,2025-07-04
605445,2023-03-18,"Prefer not to say",64,Madrid,Spain,Referral,Desktop,VIP,3,3900.81,2024-07-11
605579,2024-01-11,Female,66,Madrid,Spain,"Organic Search",Tablet,Loyal,13,2991.84,2024-08-11
607116,2023-01-04,,47,Toronto,Canada,Email,Desktop,"At Risk",3,9172.4,2024-01-11
607221,2021-10-17,,86,Paris,France,Direct,Tablet,Loyal,6,5684.81,2021-12-03
607585,2025-08-22,Male,69,Toronto,Canada,"Organic Search",Mobile,Loyal,9,2222.57,2026-07-18
608033,2024-10-08,"Prefer not to say",30,Istanbul,Türkiye,"Paid Search",Tablet,Returning,23,9281.89,2025-04-03
608080,2024-06-15,Female,37,Toronto,Canada,Direct,Desktop,VIP,15,368.03,2025-10-12
608480,2022-05-22,Non-binary,50,Berlin,Germany,Direct,Desktop,VIP,16,6416.22,2023-04-30
609380,2025-06-11,Male,88,Paris,France,Direct,Desktop,Returning,22,4052.28,2025-07-11
609392,2021-11-12,"Prefer not to say",81,London,UK,"Social Media",Tablet,VIP,15,7981.2,2022-06-15
609581,2025-02-08,Female,85,Madrid,Spain,"Social Media",Mobile,"At Risk",14,7214.18,2026-01-01
609604,2022-02-24,,32,London,UK,Referral,Tablet,New,4,3719.19,2022-06-01
610313,2023-04-13,Male,19,Paris,France,"Paid Search",Desktop,Loyal,3,4226.17,2024-06-29
610736,2022-11-20,Non-binary,27,Istanbul,Türkiye,Email,Tablet,VIP,6,1322.21,2023-11-04
611013,2021-01-05,Male,73,Rome,Italy,Referral,Tablet,New,23,4061.6,2021-07-09
611117,2025-10-01,Female,82,Rome,Italy,Referral,Desktop,Returning,21,8897.25,2026-12-15
611554,2023-09-26,Male,55,Berlin,Germany,"Organic Search",Mobile,Loyal,13,9273.59,2024-04-25
611669,2021-01-27,Female,28,London,UK,Direct,Mobile,"At Risk",14,7833.95,2021-03-30
611996,2022-07-16,"Prefer not to say",72,Istanbul,Türkiye,"Social Media",Mobile,"At Risk",13,2353.89,2023-03-30
612182,2021-09-25,"Prefer not to say",57,London,UK,"Social Media",Tablet,Loyal,13,3913.29,2022-06-07
612482,2025-05-18,Male,27,Berlin,Germany,"Paid Search",Mobile,New,25,8407.75,2026-03-09
612536,2022-11-28,"Prefer not to say",57,Istanbul,Türkiye,"Social Media",Tablet,Returning,4,548.35,2023-06-01
613480,2023-07-25,"Prefer not to say",88,"New York",USA,"Paid Search",Tablet,"At Risk",17,8123.54,2024-10-12
613482,2021-08-21,,80,Paris,France,"Paid Search",Desktop,New,10,3181.04,2022-09-20
614310,2025-08-01,Female,27,Berlin,Germany,"Paid Search",Tablet,VIP,24,3184.21,2025-10-08
614650,2021-04-22,,56,Paris,France,Referral,Desktop,VIP,10,8665.39,2022-05-21
615193,2022-02-02,Female,71,Istanbul,Türkiye,Referral,Desktop,"At Risk",25,9863.67,2022-09-15
615245,2023-08-30,Male,72,Paris,France,"Organic Search",Desktop,Loyal,15,5182.99,2024-10-08
615785,2023-05-25,Non-binary,57,Istanbul,Türkiye,"Organic Search",Desktop,VIP,8,6569.45,2024-02-12
616027,2023-02-07,"Prefer not to say",27,Toronto,Canada,"Organic Search",Mobile,VIP,18,2610.69,2024-04-08
616080,2021-12-26,Male,80,London,UK,Email,Mobile,"At Risk",2,6401.61,2022-08-15
616213,2022-03-08,Male,44,Istanbul,Türkiye,Referral,Mobile,VIP,23,2199.8,2023-01-23
616267,2024-04-17,Male,49,Paris,France,"Paid Search",Mobile,VIP,16,3710.44,2025-07-04
616278,2021-05-12,Female,39,"New York",USA,"Paid Search",Desktop,Returning,17,5464.89,2022-05-25
616399,2025-06-10,Male,72,Toronto,Canada,"Social Media",Tablet,"At Risk",13,2738.48,2025-10-27
616554,2023-12-11,,87,Paris,France,"Paid Search",Mobile,Returning,23,2046.27,2024-12-18
616635,2021-11-23,Female,56,Rome,Italy,Referral,Mobile,New,1,7017.96,2022-05-19
617221,2024-07-11,,69,Rome,Italy,Direct,Desktop,VIP,10,5327.03,2024-07-19
617593,2022-07-18,Male,78,Rome,Italy,"Paid Search",Desktop,Returning,25,9132.32,2023-11-21
617714,2022-05-03,Male,50,Paris,France,Direct,Desktop,VIP,2,4710.47,2022-11-14
617971,2021-03-20,Non-binary,54,London,UK,"Organic Search",Desktop,VIP,2,4508.39,2022-03-23
618349,2023-09-30,Male,76,Berlin,Germany,Direct,Tablet,Returning,4,5020.36,2024-06-06
618479,2021-07-04,Non-binary,42,Rome,Italy,Email,Tablet,Returning,18,5262.98,2022-07-25
619069,2021-03-28,Male,20,Toronto,Canada,"Social Media",Desktop,Loyal,20,1678.59,2021-05-19
619072,2024-11-18,Female,63,Rome,Italy,"Paid Search",Desktop,"At Risk",6,2080.12,2026-03-01
619120,2023-07-27,Male,19,Toronto,Canada,Email,Tablet,VIP,15,8394.17,2023-11-11
619458,2025-06-14,"Prefer not to say",43,Toronto,Canada,"Organic Search",Mobile,New,24,8106.05,2026-10-09
619501,2025-05-01,Female,55,London,UK,"Organic Search",Desktop,Returning,11,5071.46,2025-05-26
619896,2024-01-30,Female,43,Istanbul,Türkiye,"Paid Search",Desktop,New,7,6701.23,2025-05-16
620442,2025-05-24,Female,67,London,UK,"Social Media",Mobile,New,13,9767.6,2026-09-06
620611,2021-04-03,,45,Toronto,Canada,Direct,Mobile,Returning,0,0,NULL
622097,2024-06-11,Male,82,"New York",USA,"Social Media",Desktop,VIP,1,169,2025-10-17
622150,2024-01-21,Female,49,"New York",USA,Referral,Desktop,Loyal,19,5683.92,2024-01-25
622985,2023-01-23,Non-binary,57,Paris,France,"Paid Search",Mobile,Returning,12,2882.4,2023-04-17
623619,2024-07-09,Male,49,Rome,Italy,"Paid Search",Desktop,VIP,9,8317.89,2025-01-06
623933,2021-12-14,"Prefer not to say",87,Berlin,Germany,Email,Desktop,New,2,7466.07,2023-04-15
624078,2024-12-23,Female,76,Toronto,Canada,Direct,Tablet,"At Risk",4,2855.06,2025-08-14
624371,2024-12-26,Male,22,Berlin,Germany,Referral,Mobile,New,16,4559.2,2025-04-15
624677,2022-07-13,Female,71,Madrid,Spain,"Paid Search",Tablet,VIP,7,9127.07,2023-02-14
625126,2025-10-22,Female,30,Madrid,Spain,"Paid Search",Desktop,VIP,3,2503.37,2026-07-01
625231,2024-07-22,Male,48,Istanbul,Türkiye,"Organic Search",Desktop,Loyal,12,9755.44,2025-09-14
625387,2023-10-08,Male,20,"New York",USA,Referral,Mobile,Returning,8,7422.42,2024-07-15
625396,2022-12-16,Male,30,Berlin,Germany,"Social Media",Mobile,Returning,22,9407.83,2024-03-22
625436,2024-10-21,Female,61,Berlin,Germany,Referral,Mobile,Returning,10,7184.71,2026-01-12
625470,2022-02-07,Male,34,Rome,Italy,"Paid Search",Desktop,"At Risk",1,1039.1,2023-03-05
625492,2022-08-07,Male,44,Madrid,Spain,"Social Media",Desktop,Loyal,17,7669.15,2023-08-12
625787,2025-11-30,Male,69,London,UK,"Paid Search",Desktop,New,5,4475.94,2027-03-12
625952,2023-02-15,"Prefer not to say",37,Istanbul,Türkiye,Referral,Desktop,Loyal,19,562.14,2024-02-01
626385,2024-06-08,Female,68,Rome,Italy,Email,Mobile,Loyal,24,3722.19,2025-03-30
626427,2021-11-17,Male,23,"New York",USA,"Paid Search",Tablet,"At Risk",6,4036.62,2022-05-23
626635,2025-02-07,Male,75,Istanbul,Türkiye,Email,Mobile,"At Risk",0,0,NULL
627160,2022-11-06,,38,Madrid,Spain,Referral,Desktop,Returning,0,0,NULL
627294,2023-10-04,Non-binary,45,Istanbul,Türkiye,Referral,Mobile,Loyal,5,4126.17,2024-05-06
627451,2025-06-11,,65,Istanbul,Türkiye,Referral,Tablet,Returning,5,7144.21,2025-08-12
627467,2023-11-24,Female,64,"New York",USA,Referral,Desktop,Loyal,25,3325.61,2024-12-02
628426,2024-06-27,Female,34,Istanbul,Türkiye,Referral,Desktop,VIP,11,1317.72,2024-07-22
628513,2025-08-10,Female,49,"New York",USA,"Organic Search",Desktop,Returning,14,7850.71,2026-07-26
628594,2023-04-05,Non-binary,31,Berlin,Germany,Direct,Mobile,VIP,18,450.68,2023-08-19
628665,2023-07-13,Female,24,Istanbul,Türkiye,"Social Media",Mobile,Returning,6,8012.48,2024-07-25
628728,2021-12-05,Male,49,Istanbul,Türkiye,"Social Media",Mobile,New,22,7471.22,2023-01-30
629237,2024-06-17,,40,London,UK,Referral,Mobile,Returning,5,2236.35,2025-07-30
629828,2021-06-23,"Prefer not to say",43,Berlin,Germany,"Social Media",Desktop,New,10,3873.02,2021-11-02
630174,2023-08-06,"Prefer not to say",32,Istanbul,Türkiye,"Organic Search",Desktop,Loyal,1,4046.78,2024-05-09
630462,2021-10-22,Male,75,"New York",USA,"Organic Search",Mobile,VIP,4,3198.48,2022-10-23
630467,2022-03-10,Male,60,Toronto,Canada,"Social Media",Desktop,Returning,9,639.98,2022-06-05
630831,2024-05-25,Non-binary,29,London,UK,Referral,Desktop,Loyal,20,7192.68,2025-09-10
630903,2024-08-09,Female,38,Berlin,Germany,"Social Media",Desktop,Loyal,3,54.23,2025-10-14
630912,2024-11-18,Male,37,Toronto,Canada,Direct,Desktop,Returning,19,8250.08,2025-03-24
631799,2025-04-25,,74,Istanbul,Türkiye,"Organic Search",Desktop,New,19,2581.47,2026-06-30
632000,2021-06-05,Male,58,Paris,France,"Paid Search",Mobile,"At Risk",22,6934.69,2022-04-12
632196,2021-06-25,Non-binary,47,London,UK,Referral,Mobile,New,10,3331.46,2022-01-28
632380,2023-05-14,,21,"New York",USA,Email,Desktop,New,9,3898.57,2024-07-15
632384,2023-05-13,Male,33,Madrid,Spain,"Paid Search",Desktop,Loyal,21,4409.7,2024-03-28
632486,2022-05-18,Male,44,Rome,Italy,"Organic Search",Mobile,Returning,9,2442.72,2022-09-05
632660,2022-03-20,Female,28,London,UK,Email,Desktop,"At Risk",14,3676.23,2023-08-02
632691,2022-06-08,Female,38,Istanbul,Türkiye,Direct,Mobile,New,1,1414.61,2022-08-25
632758,2025-08-08,Female,40,London,UK,"Paid Search",Desktop,VIP,17,7949.73,2026-08-24
633123,2024-07-28,,75,Toronto,Canada,"Social Media",Mobile,"At Risk",2,9330.56,2025-09-17
633230,2023-07-20,"Prefer not to say",46,Istanbul,Türkiye,Email,Mobile,New,21,5566.21,2024-12-01
633348,2025-02-18,Male,75,Rome,Italy,"Organic Search",Mobile,New,8,5990.57,2025-09-23
633592,2022-04-19,"Prefer not to say",27,Berlin,Germany,Email,Tablet,Returning,7,454.25,2022-07-02
634008,2021-06-04,,51,Rome,Italy,"Paid Search",Desktop,"At Risk",24,2405.4,2022-01-20
634060,2023-05-25,Non-binary,69,Berlin,Germany,Referral,Desktop,"At Risk",22,9260.22,2023-06-16
634108,2021-08-09,Male,58,Rome,Italy,"Social Media",Desktop,"At Risk",24,8037.57,2021-12-15
634508,2024-07-24,Male,75,"New York",USA,Referral,Tablet,VIP,17,5373.49,2025-05-28
634845,2023-09-18,,62,Toronto,Canada,Direct,Mobile,New,20,3959.84,2024-11-23
634895,2023-11-24,,29,London,UK,"Paid Search",Tablet,Returning,2,4574.89,2024-04-23
635068,2021-07-09,Female,66,Paris,France,"Social Media",Tablet,"At Risk",18,338.28,2022-01-12
635116,2022-03-08,Male,20,Madrid,Spain,"Paid Search",Tablet,Loyal,20,5951.13,2022-04-28
635780,2021-04-13,,49,Paris,France,"Paid Search",Mobile,New,14,5863.52,2022-01-12
636166,2022-10-02,Male,69,Paris,France,"Social Media",Mobile,Loyal,8,361.27,2023-04-08
636321,2025-08-30,Male,69,Paris,France,Email,Mobile,Loyal,17,4875.21,2026-08-31
636366,2025-10-27,Female,70,"New York",USA,"Paid Search",Mobile,VIP,16,6508.15,2026-08-24
636484,2022-09-18,Male,54,Paris,France,Referral,Desktop,New,13,7794.22,2023-10-24
636547,2024-11-23,Non-binary,65,Berlin,Germany,"Paid Search",Tablet,"At Risk",7,6502.4,2025-09-17
636576,2024-05-10,,84,Rome,Italy,"Social Media",Desktop,VIP,19,350.33,2024-10-12
637026,2024-06-13,"Prefer not to say",28,Rome,Italy,"Social Media",Tablet,Loyal,7,9517.5,2025-07-26
637386,2024-08-02,Female,79,Istanbul,Türkiye,"Paid Search",Mobile,Returning,9,7397.21,2025-06-23
637395,2022-05-30,Female,83,Madrid,Spain,"Paid Search",Mobile,VIP,16,3225.3,2023-07-25
637751,2024-08-17,Female,48,Rome,Italy,Email,Tablet,New,12,4384.97,2025-06-07
637965,2022-09-21,,73,Istanbul,Türkiye,Email,Tablet,Loyal,25,2610.7,2023-11-13
638043,2023-11-25,Non-binary,46,London,UK,Referral,Mobile,Loyal,14,8256.17,2024-06-08
638136,2022-07-09,,50,"New York",USA,Referral,Desktop,New,5,2399.01,2023-01-19
638728,2025-06-09,Male,39,Rome,Italy,Referral,Mobile,New,25,5763.35,2026-07-22
638746,2021-06-14,"Prefer not to say",73,Madrid,Spain,"Organic Search",Desktop,Loyal,10,5685.02,2022-04-14
638916,2021-06-26,Male,35,Istanbul,Türkiye,Direct,Desktop,"At Risk",23,7410.37,2022-07-13
639152,2024-07-07,Non-binary,20,Berlin,Germany,Email,Mobile,Returning,25,9039.96,2025-02-02
639200,2023-01-29,Non-binary,87,Berlin,Germany,"Social Media",Tablet,New,4,9648.82,2023-05-16
639265,2022-02-27,,53,Berlin,Germany,Referral,Mobile,Loyal,20,5874.84,2022-05-06
639266,2023-01-25,"Prefer not to say",49,Toronto,Canada,"Paid Search",Mobile,Returning,22,7170.07,2024-01-26
639343,2023-12-16,Female,48,Toronto,Canada,"Social Media",Desktop,"At Risk",24,2831.97,2024-03-19
640075,2023-04-07,Female,55,Rome,Italy,Email,Mobile,"At Risk",12,3637.19,2023-07-03
640256,2021-07-06,Non-binary,19,"New York",USA,Email,Desktop,Returning,20,8636.05,2022-04-25
640266,2021-12-03,Female,44,Madrid,Spain,Direct,Mobile,New,13,3915.19,2023-03-02
640710,2022-10-08,Male,28,London,UK,Email,Desktop,New,18,9983.37,2024-01-18
641247,2021-06-17,Non-binary,24,Toronto,Canada,"Organic Search",Desktop,New,3,2139.33,2021-08-03
641693,2025-01-11,,67,Paris,France,Direct,Tablet,Returning,0,0,NULL
642022,2021-01-20,Non-binary,88,London,UK,"Social Media",Tablet,Returning,18,2058.62,2021-04-25
642580,2023-04-25,Non-binary,19,Istanbul,Türkiye,Direct,Tablet,"At Risk",16,4554.64,2023-12-23
643020,2024-11-25,Male,42,Berlin,Germany,"Organic Search",Mobile,Loyal,25,4141.63,2025-02-14
643613,2025-04-03,Female,72,Istanbul,Türkiye,Email,Mobile,VIP,24,4963.47,2026-01-02
643662,2024-06-03,Non-binary,38,Toronto,Canada,Referral,Desktop,"At Risk",17,7162.36,2025-07-07
643873,2024-04-08,Non-binary,24,Madrid,Spain,Email,Mobile,"At Risk",20,7020.12,2024-07-22
644206,2022-01-18,Female,35,Berlin,Germany,"Paid Search",Mobile,New,20,8874.08,2022-09-07
645086,2023-12-10,"Prefer not to say",73,Istanbul,Türkiye,"Organic Search",Mobile,Returning,9,276.49,2025-01-01
645342,2023-02-25,"Prefer not to say",63,"New York",USA,"Social Media",Desktop,Loyal,19,3864.48,2023-08-09
645367,2022-03-09,Male,23,Rome,Italy,"Organic Search",Tablet,"At Risk",18,3164.08,2023-06-22
646038,2024-05-12,,81,Berlin,Germany,Direct,Mobile,"At Risk",16,9604.06,2025-04-07
646243,2024-01-08,Male,85,Berlin,Germany,Email,Desktop,VIP,21,5200.87,2025-02-28
646389,2023-08-14,Male,75,Berlin,Germany,Referral,Tablet,Returning,3,1387.14,2024-03-25
646849,2025-05-28,Female,43,Toronto,Canada,"Paid Search",Tablet,Returning,7,5091.05,2025-11-12
647177,2025-01-09,Female,18,London,UK,Direct,Mobile,Loyal,18,1687.24,2025-02-23
647536,2022-04-24,Female,54,Paris,France,"Social Media",Mobile,Loyal,1,8590.16,2022-09-08
648612,2023-08-01,Female,85,Istanbul,Türkiye,"Paid Search",Desktop,New,21,6699.71,2024-07-27
649151,2025-04-23,"Prefer not to say",28,Madrid,Spain,Email,Mobile,New,19,5570.82,2026-03-27
649187,2024-05-12,Female,49,Berlin,Germany,Email,Mobile,VIP,23,6622.82,2024-08-26
649344,2021-06-18,Female,43,"New York",USA,Referral,Mobile,Loyal,18,3534.45,2021-10-19
649636,2025-06-01,Female,24,Madrid,Spain,Email,Tablet,"At Risk",2,1932.53,2025-09-27
649772,2022-05-21,Male,77,London,UK,"Social Media",Mobile,New,0,0,NULL
649926,2025-07-12,"Prefer not to say",64,Berlin,Germany,Direct,Desktop,New,20,759.43,2026-03-05
649988,2022-08-07,Non-binary,23,Paris,France,Email,Desktop,"At Risk",22,2325.29,2022-12-20
650086,2024-03-11,Female,85,Madrid,Spain,"Social Media",Desktop,"At Risk",15,5613.58,2024-07-08
650401,2021-10-20,Non-binary,74,Berlin,Germany,Direct,Tablet,Returning,5,6836.43,2022-09-13
651160,2023-09-17,Male,33,Istanbul,Türkiye,"Paid Search",Mobile,VIP,1,9831.81,2024-01-31
651408,2021-03-25,Female,44,Istanbul,Türkiye,"Organic Search",Tablet,VIP,11,4582.36,2021-05-07
651685,2022-10-12,Non-binary,23,London,UK,Direct,Mobile,New,22,8165.25,2023-05-03
651750,2021-06-20,Female,36,Berlin,Germany,"Social Media",Desktop,"At Risk",23,5123.33,2021-11-23
651946,2023-09-28,Male,36,Toronto,Canada,"Paid Search",Desktop,VIP,3,7294.55,2024-08-26
651972,2021-01-11,Female,52,"New York",USA,Email,Mobile,Returning,16,5200.97,2021-02-07
652172,2021-05-08,Female,81,Paris,France,Email,Tablet,Returning,4,7253.78,2021-06-25
652817,2021-08-17,Male,74,Toronto,Canada,"Organic Search",Mobile,VIP,2,8986.73,2022-04-12
652998,2021-04-27,Female,88,Istanbul,Türkiye,"Paid Search",Desktop,VIP,7,3620.61,2022-03-28
653259,2021-10-20,Non-binary,35,Madrid,Spain,"Organic Search",Mobile,New,0,0,NULL
653368,2022-04-13,Male,25,"New York",USA,Direct,Mobile,VIP,11,3850.16,2023-03-08
653745,2023-02-08,Female,21,Toronto,Canada,Email,Mobile,"At Risk",13,7651.05,2024-06-08
653813,2024-10-19,Non-binary,44,Rome,Italy,"Organic Search",Mobile,Returning,17,2077.08,2025-03-28
654028,2022-10-12,Female,59,Berlin,Germany,"Organic Search",Tablet,New,0,0,NULL
654061,2022-04-14,Male,24,"New York",USA,Referral,Desktop,VIP,4,9042.55,2023-08-03
654153,2023-10-12,Male,71,Istanbul,Türkiye,Referral,Desktop,VIP,18,6719.85,2024-05-17
654210,2025-04-03,,55,Toronto,Canada,"Social Media",Desktop,Returning,15,8426.39,2025-08-10
654383,2022-06-04,Female,40,Berlin,Germany,Referral,Tablet,Loyal,12,2334.42,2023-09-02
655272,2025-02-14,,67,Istanbul,Türkiye,Direct,Tablet,New,20,5964.67,2026-03-17
655354,2022-04-03,Female,61,Toronto,Canada,Direct,Tablet,VIP,16,9156.17,2022-06-13
655898,2024-06-27,"Prefer not to say",56,Istanbul,Türkiye,"Paid Search",Mobile,New,10,2341.5,2025-05-27
656210,2022-06-19,Non-binary,33,Madrid,Spain,"Organic Search",Desktop,Loyal,24,4981.42,2023-03-19
656747,2024-08-06,Male,62,Toronto,Canada,Direct,Mobile,Loyal,20,7489.3,2025-09-22
657281,2023-05-30,Male,51,Berlin,Germany,Direct,Mobile,VIP,12,1199.88,2024-05-13
657830,2024-05-08,Male,63,Berlin,Germany,Referral,Mobile,VIP,23,3454.16,2024-12-11
657977,2023-05-19,Non-binary,21,Madrid,Spain,Referral,Mobile,Returning,23,3632.33,2023-11-26
658388,2025-11-10,Non-binary,72,Rome,Italy,"Organic Search",Desktop,"At Risk",15,9299.64,2027-02-07
658660,2022-03-22,,67,London,UK,"Social Media",Tablet,"At Risk",10,1259.68,2022-10-21
659605,2021-06-05,Non-binary,24,Paris,France,"Organic Search",Mobile,New,25,5262.8,2022-07-11
659996,2023-06-24,Female,68,Rome,Italy,Direct,Tablet,Returning,25,3552.16,2024-06-13
660248,2024-01-11,"Prefer not to say",24,Istanbul,Türkiye,Email,Desktop,New,8,3571.84,2024-07-13
660285,2025-09-06,"Prefer not to say",65,"New York",USA,"Organic Search",Desktop,"At Risk",7,2480.44,2026-07-13
660449,2021-10-16,Non-binary,20,Toronto,Canada,Referral,Mobile,Returning,22,9864.65,2022-06-13
660661,2025-09-10,"Prefer not to say",18,"New York",USA,Email,Tablet,"At Risk",23,9950.1,2026-08-08
660739,2023-12-30,Female,41,Berlin,Germany,"Social Media",Desktop,"At Risk",16,7426.63,2024-11-21
661369,2022-07-18,Female,63,Berlin,Germany,"Organic Search",Mobile,VIP,1,7418.57,2022-11-24
661637,2022-08-31,Female,23,"New York",USA,"Organic Search",Desktop,"At Risk",25,5052.16,2023-03-06
661787,2022-09-27,Male,76,Toronto,Canada,Direct,Desktop,"At Risk",2,5753.46,2024-01-28
662412,2023-10-27,Male,33,London,UK,"Paid Search",Mobile,Returning,16,9870.1,2024-09-25
662461,2022-06-24,"Prefer not to say",75,Paris,France,"Organic Search",Mobile,VIP,24,9336.92,2022-10-07
662787,2025-04-02,Male,80,Istanbul,Türkiye,Email,Desktop,Returning,18,8817.67,2026-08-03
662827,2022-01-07,Male,81,"New York",USA,"Paid Search",Desktop,New,8,8541.91,2022-02-26
663064,2021-08-28,"Prefer not to say",79,"New York",USA,Email,Mobile,New,18,4186.91,2022-07-24
663378,2025-07-10,,55,Rome,Italy,Referral,Mobile,Returning,11,6767.63,2025-12-15
663601,2022-06-06,"Prefer not to say",35,Rome,Italy,"Paid Search",Desktop,New,0,0,NULL
663669,2025-06-14,Female,54,Toronto,Canada,Email,Mobile,VIP,22,4025.12,2026-05-26
663852,2022-06-14,Non-binary,65,Istanbul,Türkiye,"Organic Search",Desktop,New,6,5361.58,2022-10-30
664077,2025-04-21,Non-binary,67,London,UK,"Social Media",Mobile,VIP,14,8680.3,2026-01-10
664196,2023-03-15,Male,78,Toronto,Canada,"Organic Search",Desktop,Loyal,7,953.39,2024-02-24
664232,2022-06-19,Male,86,Istanbul,Türkiye,Direct,Tablet,VIP,11,9391.98,2023-09-24
664352,2023-06-05,,83,Toronto,Canada,Referral,Mobile,Loyal,20,9383.76,2024-02-29
664635,2021-01-09,Female,81,"New York",USA,Email,Tablet,"At Risk",23,4869.82,2022-03-09
664660,2024-08-28,Female,58,London,UK,"Organic Search",Tablet,New,25,7715.64,2025-03-28
664825,2021-04-06,,86,Rome,Italy,Referral,Desktop,Loyal,21,4458.23,2022-03-16
664999,2024-05-22,Male,72,Toronto,Canada,"Social Media",Tablet,New,0,0,NULL
665007,2023-11-07,Male,32,London,UK,"Organic Search",Tablet,"At Risk",4,6638.17,2023-11-07
665492,2022-05-25,,18,Rome,Italy,Direct,Mobile,Returning,2,4731.55,2022-09-21
665799,2022-05-18,Female,78,Madrid,Spain,Referral,Desktop,New,7,2013.71,2023-03-24
665829,2024-07-06,Non-binary,38,Madrid,Spain,Direct,Mobile,New,0,0,NULL
665927,2022-01-25,Non-binary,71,Paris,France,"Organic Search",Mobile,"At Risk",1,1508.27,2022-06-20
666345,2022-02-01,"Prefer not to say",68,Madrid,Spain,"Organic Search",Desktop,VIP,11,5692.98,2023-02-15
666793,2023-07-08,,68,Paris,France,Email,Desktop,New,25,4655.45,2024-03-27
667041,2025-08-04,Non-binary,59,"New York",USA,"Paid Search",Mobile,Loyal,11,5890.7,2026-05-22
667391,2023-01-10,Non-binary,86,Paris,France,Direct,Tablet,"At Risk",6,8636.01,2023-07-08
667675,2024-06-07,Male,45,Berlin,Germany,"Paid Search",Tablet,Returning,8,3485.71,2024-09-15
667712,2024-01-04,,49,London,UK,"Social Media",Mobile,VIP,13,9427.5,2024-04-15
667911,2025-10-05,,33,Istanbul,Türkiye,Email,Desktop,New,13,3572.25,2025-12-02
668353,2024-04-06,Non-binary,74,"New York",USA,Direct,Desktop,Returning,8,6108.9,2024-12-19
668370,2022-05-20,Female,69,London,UK,"Paid Search",Desktop,"At Risk",4,7644.43,2023-06-04
668684,2024-11-20,"Prefer not to say",54,Madrid,Spain,Referral,Desktop,Returning,6,3008.74,2026-02-06
668931,2023-06-20,"Prefer not to say",45,"New York",USA,Direct,Mobile,Loyal,3,3664.84,2023-12-30
669285,2023-12-14,Male,36,Paris,France,Direct,Desktop,New,20,3902.6,2024-07-06
669298,2021-06-09,"Prefer not to say",38,Berlin,Germany,Direct,Mobile,New,19,2192.54,2022-05-02
669389,2022-07-06,Non-binary,52,Toronto,Canada,Email,Tablet,Returning,16,6669.35,2022-11-12
669406,2022-04-19,Male,58,Paris,France,Referral,Desktop,Returning,16,8611.66,2023-01-14
669412,2022-06-16,Female,24,Madrid,Spain,"Organic Search",Desktop,VIP,7,3945.28,2022-08-21
670075,2022-03-11,Non-binary,26,Rome,Italy,"Paid Search",Desktop,"At Risk",6,5527.8,2022-03-26
670514,2024-04-15,Male,61,Paris,France,"Social Media",Mobile,VIP,3,4267.24,2024-06-05
670554,2022-10-29,,70,"New York",USA,Email,Mobile,"At Risk",0,0,NULL
670633,2025-09-08,Female,57,Berlin,Germany,"Social Media",Desktop,New,17,7930.55,2026-11-01
670659,2022-04-06,Male,19,Istanbul,Türkiye,"Organic Search",Desktop,VIP,10,9488.87,2022-10-23
670661,2024-03-25,Female,22,Istanbul,Türkiye,"Paid Search",Tablet,New,17,7819.63,2024-08-28
670684,2021-09-21,Female,48,London,UK,"Organic Search",Mobile,Returning,24,3600.45,2022-07-09
670924,2025-05-31,,51,Toronto,Canada,"Social Media",Mobile,"At Risk",9,2113.68,2026-08-07
