order_id,customer_id,order_date,category,brand,quantity,unit_price,discount,shipping_fee,total_amount,payment_method,order_status,review_score,returned
9323850,605579,2023-10-30,Toys,Lego,3,179.23,15.0,11.31,468.35,Bank Transfer,Delivered,3.0,
3211247,861075,2025-02-10,Clothing,Nike,5,164.8,,6.19,830.19,PayPal,Processing,3.0,
7747734,176224,2021-05-04,Home,IKEA,5,226.59,,22.0,1154.95,PayPal,Processing,3.0,No
6128293,953574,2025-08-01,Beauty,L'Oreal,5,684.39,20.0,11.2,2748.76,Bank Transfer,Processing,5.0,N
8948513,981644,2023-10-30,Home,Philips,4,506.74,0.0,15.71,2042.67,Apple Pay,Returned,1.0,Yes
5972402,369023,2023-08-15,Home,IKEA,4,958.78,10.0,17.01,3468.62,Card,Cancelled,,Yes
3466692,527095,2026-01-21,Beauty,L'Oreal,2,43.5,10.0,2.07,80.37,Google Pay,Returned,,Yes
9546360,311145,2021-12-03,Toys,Lego,4,62.6,,22.39,272.79,Google Pay,Shipped,2.0,No
7275956,108682,2024-07-15,Office,HP,3,961.73,5.0,23.59,2764.52,Card,Returned,2.0,N
6891010,883058,2023-02-25,Electronics,Samsung,4,105.17,,12.76,433.44,Google Pay,Returned,4.0,Y
8974813,657830,2022-03-24,Electronics,Sony,2,816.9,5.0,14.86,1566.97,PayPal,Shipped,,N
3514873,907752,2022-08-21,Books,Penguin,2,924.26,5.0,5.49,1761.58,Bank Transfer,Processing,,N
8437102,499210,2026-03-11,Clothing,Nike,1,714.04,15.0,11.15,618.08,Google Pay,Returned,1.0,No
4856625,639265,2024-08-21,Sports,Wilson,5,572.16,15.0,3.56,2435.24,Google Pay,Cancelled,2.0,Yes
3058840,610736,2024-03-01,Electronics,Apple,3,187.59,15.0,4.81,483.16,Card,Cancelled,2.0,Y
1479269,180124,2024-10-16,Beauty,Nivea,2,641.77,20.0,17.81,1044.64,Google Pay,Returned,1.0,No
9686110,523355,2022-09-28,Electronics,Apple,5,834.5,,11.57,4184.07,Apple Pay,Cancelled,1.0,
4114624,745759,2023-08-28,Beauty,Nivea,4,703.9,5.0,3.25,2678.07,Bank Transfer,Shipped,2.0,
8812609,634845,2022-09-13,Books,Penguin,2,393.67,,7.57,794.91,Bank Transfer,Cancelled,3.0,Y
7407516,934909,2021-05-29,Beauty,L'Oreal,3,874.48,20.0,22.89,2121.64,Google Pay,Shipped,1.0,
3008337,706371,2021-07-05,Clothing,Zara,1,659.98,5.0,8.35,635.33,Card,Cancelled,1.0,No
2105967,712995,2022-01-11,Sports,Puma,3,515.11,0.0,18.74,1564.07,PayPal,Cancelled,2.0,No
1328138,546270,2024-03-21,Sports,Wilson,4,209.09,10.0,5.05,757.77,PayPal,Cancelled,2.0,No
1838202,142067,2025-06-07,Toys,Lego,4,719.07,20.0,10.63,2311.65,Card,Cancelled,2.0,
2342585,468916,2021-11-03,Beauty,Nivea,2,706.6,,9.1,1422.3,Card,Returned,,Y
6010228,992486,2025-06-05,Clothing,Zara,2,699.81,10.0,17.51,1277.17,PayPal,Delivered,4.0,Y
8899466,580723,2025-05-23,Home,Philips,4,417.92,15.0,23.38,1444.31,Bank Transfer,Delivered,2.0,Y
4526105,106712,2022-12-03,Home,Philips,1,273.02,0.0,7.55,280.57,Card,Shipped,,N
1583469,298978,2024-06-04,Home,Philips,2,346.06,20.0,12.85,566.55,Google Pay,Shipped,,
1118027,413895,2021-08-11,Books,Penguin,3,993.24,10.0,23.39,2705.14,Apple Pay,Shipped,1.0,Yes
2666695,829804,2022-10-30,Home,Philips,1,358.07,0.0,22.86,380.93,Card,Delivered,4.0,
9944223,824916,2026-06-18,Home,IKEA,4,827.51,5.0,8.9,3153.44,Card,Returned,5.0,No
9553757,773268,2025-03-19,Beauty,L'Oreal,2,713.7,15.0,5.62,1218.91,PayPal,Delivered,3.0,Yes
6985645,105774,2022-01-12,Home,IKEA,2,263.7,15.0,22.63,470.92,Google Pay,Delivered,2.0,
9733071,667041,2023-05-29,Books,Penguin,5,882.32,,22.18,4433.78,Bank Transfer,Processing,,No
2862114,225875,2026-04-15,Grocery,Nestle,2,705.2,5.0,14.28,1354.16,Apple Pay,Shipped,4.0,
6840342,961787,2026-02-09,Electronics,Samsung,5,815.74,10.0,15.28,,Apple Pay,Cancelled,4.0,Y
3070558,417355,2024-01-06,Home,IKEA,2,870.01,,6.65,1746.67,Card,Delivered,4.0,N
2742782,637386,2023-05-24,Sports,Puma,5,384.4,0.0,19.73,1941.73,Google Pay,Returned,,N
8430811,883139,2023-02-28,Toys,Lego,5,565.7,20.0,4.4,2267.2,Apple Pay,Delivered,4.0,No
9372915,430880,2023-10-31,Clothing,Zara,4,41.38,0.0,5.16,170.68,PayPal,Delivered,5.0,No
3535979,914291,2024-04-04,Electronics,Sony,1,357.25,0.0,18.91,376.16,Bank Transfer,Shipped,2.0,N
4396237,669406,2022-05-21,Beauty,Nivea,3,536.29,20.0,21.9,1309.0,Bank Transfer,Delivered,,N
6207506,776381,2021-11-05,Clothing,Adidas,4,219.35,10.0,16.11,805.77,Apple Pay,Processing,3.0,No
6676334,699752,2025-08-16,Clothing,Nike,3,711.86,20.0,20.29,1728.75,Apple Pay,Processing,5.0,N
8329601,678160,2025-06-14,Office,HP,4,46.19,5.0,7.47,182.99,Card,Cancelled,3.0,
8073960,396229,2023-11-13,Electronics,Sony,5,27.57,20.0,12.05,122.33,Card,Cancelled,,No
3644839,651160,2021-07-27,Pet,Purina,5,921.54,5.0,13.11,4390.42,Bank Transfer,Cancelled,1.0,
8642108,531422,2022-11-09,Sports,Wilson,2,47.45,0.0,11.29,106.19,Card,Shipped,2.0,Y
5465938,668370,2021-04-25,Beauty,Nivea,5,53.0,15.0,12.65,237.9,Card,Shipped,,N
8240530,958330,2023-01-13,Home,Philips,3,799.0,15.0,13.8,2051.25,Card,Processing,,N
2069504,643020,2021-12-26,Office,HP,3,552.48,15.0,23.46,1432.28,Card,Shipped,5.0,Y
6127354,528134,2022-04-14,Home,IKEA,1,138.06,0.0,4.87,142.93,Bank Transfer,Shipped,1.0,Y
2510423,732049,2023-07-27,Home,IKEA,2,298.6,,12.46,609.66,Google Pay,Shipped,4.0,
2019723,760566,2025-11-25,Clothing,Zara,1,229.25,0.0,14.21,243.46,Bank Transfer,Cancelled,2.0,N
4623980,709285,2021-07-15,Electronics,Sony,3,693.52,,24.78,2105.34,Google Pay,Processing,1.0,Y
2364060,422709,2023-04-04,Electronics,Apple,3,349.17,,21.93,1069.44,Card,Shipped,5.0,No
6596086,574503,2026-01-18,Clothing,Nike,1,253.09,,9.79,262.88,Bank Transfer,Processing,5.0,Y
5374314,416575,2022-03-19,Sports,Puma,2,892.38,10.0,18.21,1624.49,Google Pay,Delivered,5.0,Yes
1579338,237304,2024-02-29,Sports,Wilson,1,999.56,10.0,15.65,915.25,Bank Transfer,Processing,5.0,
3029974,630912,2022-07-03,Clothing,Adidas,4,113.98,15.0,21.94,409.47,Card,Cancelled,4.0,
4432353,565759,2022-08-26,Clothing,Adidas,2,267.5,0.0,3.94,538.94,Apple Pay,Cancelled,4.0,
4567973,714746,2025-09-26,Home,Philips,2,801.91,10.0,14.26,1457.7,Apple Pay,Returned,4.0,N
8059025,247143,2025-04-27,Beauty,Nivea,2,200.11,,14.18,414.4,PayPal,Delivered,2.0,N
4843605,676710,2026-01-01,Electronics,Sony,3,923.35,15.0,5.8,2360.34,Apple Pay,Returned,4.0,N
7655407,910034,2021-05-02,Clothing,Zara,2,675.43,10.0,10.97,1226.74,PayPal,Processing,1.0,
4865605,270887,2022-03-16,Books,Penguin,5,558.07,5.0,6.08,2656.91,Google Pay,Processing,2.0,
8439903,365021,2024-03-30,Clothing,Adidas,2,538.61,0.0,18.16,1095.38,Google Pay,Delivered,,Y
6393350,767591,2024-05-12,Electronics,Apple,4,282.7,,21.6,1152.4,PayPal,Returned,4.0,Yes
8432435,110072,2025-05-14,Electronics,Apple,3,389.26,10.0,0.95,1051.95,PayPal,Cancelled,4.0,No
1237558,544782,2023-10-31,Sports,Wilson,5,308.21,,19.58,1560.63,Bank Transfer,Cancelled,3.0,No
5743009,871893,2026-01-05,Books,Penguin,4,577.67,15.0,19.94,1984.02,Apple Pay,Processing,3.0,N
5514743,793683,2022-12-30,Electronics,Samsung,3,11.02,15.0,13.8,41.9,Bank Transfer,Shipped,,Yes
9216850,693398,2024-11-20,Books,Penguin,3,664.19,0.0,3.69,1996.26,Card,Processing,4.0,No
1359421,138010,2025-05-28,Electronics,Samsung,1,652.54,5.0,4.16,624.07,Apple Pay,Returned,2.0,
7692623,486256,2024-07-18,Home,Philips,3,87.3,5.0,23.16,271.96,Google Pay,Processing,2.0,N
3802977,541312,2024-10-28,Electronics,Apple,2,230.42,,12.05,472.89,Bank Transfer,Cancelled,,No
4227865,521673,2024-02-22,Books,Penguin,5,394.98,,20.89,1995.79,PayPal,Returned,2.0,N
4962387,395231,2021-03-22,Beauty,L'Oreal,1,530.34,,6.94,537.28,Bank Transfer,Cancelled,,Yes
1770900,791003,2025-09-19,Electronics,Samsung,1,500.9,,20.32,521.22,PayPal,Cancelled,1.0,Y
8117348,887494,2024-07-06,Home,IKEA,2,735.31,20.0,1.03,1177.53,Apple Pay,Shipped,,N
2858371,802206,2024-12-16,Electronics,Apple,1,688.79,10.0,21.81,641.72,PayPal,Cancelled,1.0,Yes
8305241,119221,2025-08-04,Clothing,Nike,2,843.43,0.0,5.26,1692.12,Card,Returned,3.0,
4673508,194871,2025-03-13,Clothing,Adidas,4,628.1,20.0,2.73,2012.65,Bank Transfer,Cancelled,3.0,No
2224493,194404,2025-02-16,Electronics,Sony,2,817.57,10.0,5.7,1477.33,Google Pay,Cancelled,,
6211329,987455,2021-04-13,Electronics,Sony,5,874.82,20.0,4.67,3503.95,Apple Pay,Shipped,3.0,Y
3600268,105052,2024-01-13,Home,Philips,1,106.5,,15.87,122.37,PayPal,Processing,2.0,Y
8673734,502041,2024-02-04,Home,Philips,5,587.25,10.0,5.1,2647.72,Card,Shipped,4.0,
1046167,381936,2025-04-27,Home,Philips,3,617.37,,9.43,1861.54,Card,Cancelled,,Y
3166106,586921,2026-06-11,Books,Penguin,3,20.04,,24.18,84.3,Bank Transfer,Delivered,1.0,No
5319140,385168,2024-08-26,Home,Philips,2,283.13,0.0,19.52,585.78,Card,Processing,5.0,Yes
5901052,934569,2021-02-14,Electronics,Sony,1,921.44,20.0,6.6,743.75,Card,Cancelled,4.0,No
6963848,919503,2025-02-23,Beauty,Nivea,3,721.88,10.0,20.31,1969.39,Apple Pay,Processing,3.0,Y
7516811,490734,2023-02-05,Sports,Puma,2,219.17,,17.41,455.75,Apple Pay,Cancelled,2.0,No
1249612,766723,2022-11-14,Clothing,Nike,5,636.2,0.0,0.66,3181.66,Apple Pay,Delivered,5.0,No
8986992,885764,2022-10-20,Pet,Purina,3,481.38,0.0,11.93,1456.07,Apple Pay,Returned,,Yes
2324318,993654,2023-09-01,Books,Penguin,2,705.47,10.0,14.52,1284.37,Apple Pay,Shipped,2.0,N
2167630,604805,2024-03-11,Home,Philips,5,225.51,5.0,10.91,1082.08,Google Pay,Returned,3.0,No
2399180,905972,2021-11-18,Toys,Lego,2,977.12,10.0,5.2,1764.02,Bank Transfer,Returned,2.0,
3098535,452889,2022-05-12,Sports,Wilson,4,221.62,5.0,24.9,867.06,Google Pay,Cancelled,4.0,Y
6795281,507328,2024-07-02,Grocery,Nestle,4,901.44,,0.92,3606.68,Google Pay,Returned,4.0,Y
1828434,578306,2025-02-22,Home,IKEA,3,705.69,10.0,2.97,1908.33,Card,Processing,,N
5157444,942562,2024-12-09,Electronics,Sony,5,878.33,5.0,8.54,4180.61,PayPal,Processing,5.0,Y
2147786,222169,2022-04-27,Electronics,Apple,4,513.22,10.0,18.3,1865.89,Card,Returned,1.0,No
1388249,607221,2022-11-03,Clothing,Zara,3,32.14,20.0,18.04,95.18,Apple Pay,Processing,5.0,Yes
7817038,471716,2023-02-03,Pet,Purina,5,746.38,,11.6,3743.5,Google Pay,Cancelled,2.0,
6008164,251723,2021-09-19,Home,Philips,4,68.97,20.0,11.41,232.11,Card,Processing,4.0,
7392839,535362,2021-04-24,Clothing,Zara,1,377.86,15.0,5.36,326.54,PayPal,Shipped,,No
1813067,255462,2026-05-21,Clothing,Zara,1,695.4,10.0,6.69,632.55,Google Pay,Returned,5.0,N
6811435,119045,2022-02-25,Home,Philips,4,73.39,,3.49,297.05,Apple Pay,Shipped,1.0,Yes
9794454,280432,2023-10-10,Grocery,Nestle,3,451.35,0.0,19.44,1373.49,Card,Processing,2.0,N
8926946,953596,2023-01-27,Beauty,Nivea,3,900.37,15.0,16.47,2312.41,Card,Delivered,5.0,Y
4347878,372874,2026-04-09,Electronics,Sony,1,324.61,0.0,6.16,330.77,Apple Pay,Delivered,,No
8170321,485630,2023-09-04,Beauty,L'Oreal,1,711.72,0.0,22.32,734.04,Card,Delivered,3.0,Y
8702060,999556,2022-10-25,Electronics,Samsung,1,509.97,0.0,16.29,526.26,PayPal,Shipped,1.0,N
2438450,233293,2024-02-10,Toys,Lego,2,496.67,,15.09,1008.43,Apple Pay,Processing,5.0,N
8114606,718216,2021-10-22,Beauty,Nivea,2,813.17,15.0,4.16,1386.55,Bank Transfer,Returned,2.0,
3688432,924345,2023-09-07,Clothing,Nike,2,99.14,5.0,11.13,199.5,PayPal,Shipped,2.0,Yes
4580435,401093,2026-02-06,Clothing,Nike,1,451.37,15.0,14.11,397.77,Card,Delivered,,
2282447,532968,2021-11-30,Home,Philips,5,521.14,10.0,0.13,2345.26,PayPal,Processing,4.0,N
2984942,370449,2021-05-16,Clothing,Zara,1,287.25,15.0,20.28,264.44,Bank Transfer,Cancelled,3.0,No
8760892,638746,2024-08-18,Clothing,Adidas,2,898.66,20.0,24.31,1462.17,Bank Transfer,Returned,4.0,N
4985145,401231,2022-04-17,Electronics,Apple,3,160.11,15.0,21.9,430.18,Card,Returned,4.0,N
3194953,875442,2026-04-25,Clothing,Zara,1,265.76,10.0,8.69,247.87,PayPal,Returned,5.0,Y
5736350,541192,2021-06-18,Clothing,Zara,2,917.65,5.0,15.26,1758.79,Card,Cancelled,5.0,No
4497168,824902,2023-02-15,Electronics,Apple,4,554.26,15.0,2.54,,PayPal,Cancelled,1.0,
7324448,386969,2025-07-02,Clothing,Adidas,1,653.88,,4.63,658.51,Google Pay,Delivered,5.0,
3262707,554560,2022-04-04,Beauty,Nivea,2,673.83,5.0,6.2,1286.48,Apple Pay,Delivered,4.0,Yes
6930089,452220,2024-12-05,Home,Philips,4,87.67,15.0,11.57,309.65,Card,Returned,,Yes
6861237,914741,2026-04-19,Sports,Wilson,3,569.25,10.0,12.82,1549.8,PayPal,Delivered,5.0,Y
9576403,609392,2026-05-14,Grocery,Nestle,4,985.76,20.0,1.97,3156.4,Google Pay,Shipped,5.0,N
6958661,325930,2022-07-22,Home,IKEA,5,361.05,,5.56,1810.81,Card,Cancelled,,Yes
4860228,850219,2022-05-07,Clothing,Adidas,3,387.64,5.0,20.18,1124.95,PayPal,Delivered,3.0,Yes
2810676,969920,2021-01-10,Toys,Lego,4,94.99,5.0,6.68,367.64,Google Pay,Cancelled,3.0,N
7510657,615245,2025-09-26,Electronics,Apple,3,408.43,10.0,23.46,1126.22,Card,Shipped,5.0,Yes
3948056,521427,2021-12-21,Sports,Puma,3,713.04,,11.24,2150.36,Card,Shipped,1.0,Yes
1305452,850969,2026-02-03,Clothing,Nike,2,268.76,0.0,14.48,552.0,Bank Transfer,Returned,,N
4982634,545773,2025-08-24,Home,IKEA,4,514.96,5.0,19.78,1976.63,Card,Returned,2.0,No
7371302,195815,2022-05-28,Pet,Purina,5,428.62,10.0,17.98,1946.77,Apple Pay,Processing,2.0,
5621432,167571,2022-12-26,Electronics,Sony,5,942.81,,12.74,4726.79,Card,Shipped,3.0,
4937292,235759,2026-01-31,Electronics,Samsung,3,42.16,15.0,7.83,115.34,Google Pay,Processing,2.0,Yes
7921991,316153,2025-02-28,Home,IKEA,3,413.42,20.0,6.16,998.37,Bank Transfer,Processing,1.0,
4628895,256870,2025-08-17,Home,Philips,5,788.93,10.0,24.58,3574.76,Google Pay,Returned,1.0,No
1733899,340363,2022-01-28,Sports,Wilson,3,815.63,20.0,22.28,1979.79,Bank Transfer,Cancelled,4.0,N
7008597,865633,2026-02-02,Home,Philips,5,20.69,15.0,24.57,112.5,Card,Shipped,,N
3415951,127405,2024-05-07,Electronics,Apple,1,955.36,20.0,2.14,766.43,Card,Processing,1.0,
9207467,208281,2023-01-01,Grocery,Nestle,4,479.84,0.0,9.77,1929.13,PayPal,Returned,4.0,
6990526,365524,2026-04-02,Beauty,L'Oreal,1,359.97,15.0,22.66,328.63,PayPal,Processing,2.0,Y
7521484,263276,2021-01-03,Electronics,Samsung,5,792.4,10.0,14.86,3580.66,Apple Pay,Delivered,4.0,Y
6953519,603093,2023-11-14,Home,Philips,5,426.16,10.0,24.83,1942.55,Bank Transfer,Processing,5.0,Y
2516963,912335,2023-04-04,Books,Penguin,2,246.42,,12.92,505.76,Card,Processing,,Y
8456068,203759,2025-02-19,Electronics,Samsung,4,117.42,15.0,7.77,407.0,Apple Pay,Processing,2.0,
1482605,518518,2022-09-19,Clothing,Nike,1,298.54,5.0,1.03,284.64,Bank Transfer,Shipped,4.0,Yes
5182808,781218,2023-04-22,Sports,Puma,5,56.5,,13.97,296.47,Bank Transfer,Processing,4.0,
4246378,858650,2026-03-10,Clothing,Zara,4,937.58,5.0,20.17,3582.97,Card,Returned,3.0,Yes
2847932,296539,2024-08-29,Home,Philips,1,596.74,,12.95,609.69,PayPal,Cancelled,,Yes
4314110,974892,2022-02-01,Sports,Puma,3,262.19,20.0,0.95,630.21,Google Pay,Delivered,3.0,Y
7354564,103141,2023-02-20,Home,Philips,5,188.71,,17.94,961.49,Card,Cancelled,1.0,Yes
6572734,193493,2024-09-20,Beauty,Nivea,3,189.75,15.0,16.75,500.61,Bank Transfer,Delivered,5.0,No
1821706,548461,2021-03-02,Home,Philips,1,429.83,20.0,20.55,364.41,Bank Transfer,Returned,5.0,Yes
2481208,741615,2021-08-09,Books,Penguin,5,935.83,0.0,5.71,4684.86,Card,Processing,3.0,
1924649,153343,2024-01-29,Electronics,Samsung,5,609.13,15.0,16.06,2604.86,Apple Pay,Returned,,N
8948688,676293,2025-04-15,Books,Penguin,1,147.71,20.0,14.37,132.54,Google Pay,Shipped,3.0,No
3442299,328880,2021-10-26,Clothing,Adidas,2,724.25,0.0,7.11,1455.61,Google Pay,Cancelled,2.0,No
5065980,660449,2025-06-13,Books,Penguin,4,384.89,,14.96,1554.52,PayPal,Cancelled,,
6419968,542372,2024-05-01,Beauty,Nivea,3,504.19,0.0,14.94,1527.51,PayPal,Cancelled,5.0,N
9449113,463543,2021-04-02,Books,Penguin,1,554.64,20.0,1.0,444.71,PayPal,Shipped,5.0,Y
9618215,149319,2026-05-22,Beauty,Nivea,2,368.47,20.0,12.02,601.57,PayPal,Cancelled,2.0,Y
7254100,783241,2022-04-05,Sports,Wilson,3,671.4,5.0,17.12,1930.61,Bank Transfer,Cancelled,5.0,N
5804464,208181,2022-08-31,Sports,Wilson,1,813.59,,6.13,819.72,Bank Transfer,Delivered,2.0,
9985655,870200,2024-07-24,Beauty,Nivea,5,647.91,,10.66,3250.21,Apple Pay,Delivered,3.0,No
8708789,679688,2025-08-03,Grocery,Nestle,4,604.84,10.0,5.0,2182.42,Google Pay,Processing,3.0,
9334865,812054,2023-05-25,Toys,Lego,3,18.72,0.0,23.13,79.29,Card,Returned,4.0,Yes
4623388,540013,2024-04-13,Electronics,Apple,1,316.47,0.0,9.23,325.7,Bank Transfer,Delivered,4.0,No
8351155,975465,2024-04-13,Books,Penguin,2,834.01,15.0,5.98,1423.8,Google Pay,Cancelled,2.0,Y
1669451,804272,2026-03-09,Electronics,Samsung,4,672.35,10.0,11.94,2432.4,Card,Returned,2.0,
5135353,877121,2024-12-07,Clothing,Nike,2,623.04,15.0,9.13,1068.3,Card,Shipped,,Yes
1245360,224410,2024-11-22,Pet,Purina,3,549.77,20.0,7.31,1326.76,Card,Processing,,Yes
8552884,378223,2024-02-08,Beauty,L'Oreal,5,73.61,15.0,11.84,324.68,Apple Pay,Delivered,2.0,Yes
6143968,817807,2021-05-23,Electronics,Samsung,3,233.66,,7.7,708.68,PayPal,Cancelled,4.0,Y
8021993,392294,2022-03-11,Clothing,Nike,5,647.73,10.0,12.14,2926.93,Card,Returned,5.0,Yes
4135118,287738,2026-02-01,Electronics,Samsung,4,594.92,,24.95,2404.63,Card,Delivered,,N
6052044,603015,2025-06-22,Beauty,Nivea,3,891.02,0.0,19.41,2692.47,PayPal,Shipped,3.0,Yes
9575139,944230,2023-09-05,Electronics,Samsung,1,323.33,10.0,10.39,301.39,Card,Processing,4.0,
4069507,931817,2022-09-15,Clothing,Adidas,4,663.94,,16.17,2671.93,Apple Pay,Shipped,4.0,Yes
3936244,838368,2021-07-26,Beauty,L'Oreal,4,754.53,5.0,6.33,2873.54,Apple Pay,Cancelled,3.0,No
9981421,999518,2024-08-29,Electronics,Sony,4,757.25,0.0,8.05,3037.05,Apple Pay,Processing,4.0,Yes
5737381,149990,2022-06-08,Clothing,Nike,3,144.34,10.0,21.94,411.66,Google Pay,Returned,5.0,No
4982761,924624,2026-03-18,Beauty,L'Oreal,4,318.26,10.0,21.94,1167.68,Apple Pay,Delivered,1.0,
9325143,324625,2026-01-21,Clothing,Adidas,1,933.5,,23.3,956.8,Card,Processing,5.0,No
3240471,809683,2025-02-08,Books,Penguin,5,355.82,15.0,9.84,1522.07,Card,Shipped,,Y
6953586,775567,2022-05-15,Clothing,Nike,1,753.4,20.0,6.22,608.94,Card,Delivered,5.0,Y
5432979,191428,2023-12-18,Electronics,Samsung,2,513.06,10.0,6.42,929.93,PayPal,Shipped,,Yes
1596547,508647,2023-02-10,Office,HP,4,696.12,0.0,24.43,2808.91,Google Pay,Returned,4.0,Yes
9172674,229801,2026-04-22,Electronics,Samsung,5,828.06,15.0,5.48,3524.73,Card,Processing,5.0,N
8415989,801184,2021-12-10,Toys,Lego,2,591.69,15.0,8.39,1014.26,Card,Returned,5.0,Y
8219142,569020,2023-12-29,Clothing,Nike,1,586.51,20.0,7.1,476.31,Google Pay,Delivered,3.0,Yes
6986141,408541,2025-11-05,Electronics,Sony,5,268.59,5.0,23.41,1299.21,Card,Shipped,1.0,No
9778070,815086,2025-11-12,Electronics,Apple,1,752.4,0.0,14.47,766.87,PayPal,Shipped,3.0,N
2086118,632486,2025-08-08,Electronics,Sony,1,295.54,20.0,19.73,256.16,PayPal,Delivered,1.0,Yes
7426927,622150,2022-01-16,Sports,Puma,3,725.33,,24.64,2200.63,PayPal,Processing,3.0,N
9957719,512177,2024-12-20,Beauty,Nivea,1,740.54,10.0,6.43,672.92,Bank Transfer,Processing,2.0,
8785490,221799,2022-07-09,Clothing,Adidas,1,784.89,0.0,23.73,808.62,Card,Returned,3.0,Y
7572568,735553,2024-05-13,Electronics,Sony,1,126.65,15.0,10.32,117.97,Apple Pay,Cancelled,2.0,No
4174540,995354,2021-05-02,Sports,Puma,3,573.21,0.0,13.19,1732.82,Card,Shipped,,
1958312,602467,2021-06-08,Sports,Wilson,5,369.63,,21.93,1870.08,Card,Delivered,4.0,No
6188100,210970,2023-09-24,Beauty,L'Oreal,1,620.69,0.0,4.22,624.91,Card,Delivered,1.0,Y
4854740,256377,2021-08-05,Clothing,Nike,5,192.7,0.0,15.68,979.18,Card,Cancelled,,
9471819,505132,2024-11-10,Home,IKEA,4,930.62,,18.11,3740.59,Apple Pay,Cancelled,2.0,No
1211370,743443,2024-11-28,Sports,Puma,1,179.01,15.0,7.56,159.72,Card,Processing,1.0,N
4486218,836507,2026-01-08,Sports,Puma,3,922.12,0.0,15.23,2781.59,Card,Delivered,3.0,Yes
3731434,310973,2021-12-10,Clothing,Nike,3,594.6,,5.02,1788.82,Card,Shipped,,
4673998,275241,2022-03-21,Electronics,Apple,5,941.26,0.0,7.03,4713.33,PayPal,Processing,1.0,Yes
8619356,646038,2021-07-14,Home,Philips,3,881.59,10.0,23.36,2403.65,Card,Shipped,,Y
3747779,370123,2021-05-30,Sports,Wilson,3,984.89,5.0,23.81,2830.75,Google Pay,Delivered,1.0,Yes
4436216,536840,2026-05-17,Books,Penguin,2,895.13,10.0,18.59,1629.82,Card,Shipped,1.0,Yes
2524331,879277,2023-07-05,Sports,Wilson,3,450.32,,7.42,1358.38,Apple Pay,Shipped,,Y
2874283,662787,2023-08-31,Electronics,Sony,3,416.97,10.0,21.59,1147.41,PayPal,Returned,4.0,No
1309262,402611,2024-04-10,Clothing,Adidas,1,709.78,20.0,7.62,575.44,Card,Cancelled,3.0,
2247610,616399,2025-01-26,Pet,Purina,1,273.34,20.0,7.85,226.52,Google Pay,Delivered,,Y
3229024,764443,2026-02-10,Clothing,Nike,1,10.76,15.0,24.95,34.1,Bank Transfer,Shipped,4.0,
5600579,949558,2024-11-20,Clothing,Zara,5,614.51,0.0,8.22,3080.77,Card,Cancelled,2.0,No
7410913,671259,2026-04-16,Toys,Lego,2,990.29,20.0,0.88,1585.34,Google Pay,Shipped,2.0,
1086366,325050,2022-11-15,Beauty,L'Oreal,5,564.19,10.0,7.25,2546.11,Card,Returned,4.0,N
5886731,927024,2023-05-30,Clothing,Zara,2,616.5,15.0,8.05,1056.1,Google Pay,Processing,5.0,No
4702726,896563,2024-05-07,Sports,Wilson,3,394.32,10.0,18.11,1082.77,Card,Delivered,5.0,Y
5739416,753846,2021-05-07,Home,Philips,4,510.68,10.0,4.88,1843.33,Bank Transfer,Delivered,3.0,No
8923689,453463,2024-05-14,Clothing,Nike,3,774.69,,19.92,2343.99,PayPal,Delivered,5.0,
2450561,609581,2025-05-07,Beauty,Nivea,2,89.83,5.0,21.52,192.2,Google Pay,Returned,4.0,
2218421,207855,2024-10-18,Electronics,Samsung,4,758.28,20.0,18.06,2444.56,Google Pay,Cancelled,3.0,
9937431,108977,2023-07-01,Electronics,Samsung,3,602.6,5.0,5.02,1722.43,Card,Cancelled,1.0,
9551754,894585,2021-08-28,Home,Philips,1,954.66,15.0,11.04,822.5,Card,Returned,3.0,Y
7585855,864708,2024-05-30,Home,IKEA,1,508.71,10.0,7.37,465.21,PayPal,Delivered,3.0,N
4356673,789210,2025-04-12,Electronics,Apple,5,982.63,0.0,20.69,4933.84,Card,Delivered,1.0,No
1445348,463728,2026-02-20,Clothing,Adidas,5,442.74,0.0,0.8,2214.5,PayPal,Delivered,4.0,N
6917914,843231,2025-10-24,Clothing,Adidas,4,976.7,10.0,5.07,3521.19,Google Pay,Delivered,2.0,N
4613881,380529,2025-07-09,Beauty,Nivea,5,947.46,10.0,10.95,4274.52,Card,Delivered,5.0,Y
2713880,159180,2022-09-27,Electronics,Sony,4,786.46,15.0,17.34,2691.3,Card,Shipped,4.0,Y
4137385,666793,2022-01-11,Home,Philips,2,227.16,5.0,1.34,432.94,PayPal,Returned,,Y
3201693,755833,2025-02-10,Electronics,Samsung,2,377.68,10.0,6.62,686.44,Apple Pay,Delivered,2.0,N
5888909,561636,2025-01-14,Home,IKEA,3,334.57,15.0,1.71,854.86,Google Pay,Cancelled,,No
5069539,414430,2024-04-24,Books,Penguin,4,951.82,,16.62,3823.9,Bank Transfer,Returned,,N
3401013,896765,2026-06-12,Clothing,Zara,2,415.09,10.0,22.85,770.01,Apple Pay,Delivered,2.0,No
7732957,983305,2021-03-08,Books,Penguin,1,586.47,10.0,2.79,530.61,PayPal,Cancelled,4.0,No
1659277,205653,2025-05-21,Electronics,Sony,5,982.5,10.0,4.94,4426.19,Apple Pay,Returned,4.0,No
